Order ID,Ship Date,Ship Mode
CA-2018-107398,2018-08-30,Standard Class
CA-2018-169642,2018-07-30,Second Class
CA-2021-103968,2021-12-07,Standard Class
CA-2020-147256,2020-10-21,Second Class
CA-2020-162159,2020-09-18,First Class
CA-2019-111038,2019-12-06,Standard Class
CA-2018-124723,2018-08-12,Standard Class
CA-2020-167241,2020-08-22,Standard Class
CA-2019-163237,2019-08-09,Second Class
CA-2020-150483,2020-06-04,Standard Class
US-2020-126431,2020-07-01,Same Day
CA-2020-139934,2020-12-20,First Class
CA-2019-109603,2019-02-01,Standard Class
CA-2021-160661,2021-11-01,Standard Class
CA-2021-102610,2021-11-08,Standard Class
US-2020-144057,2020-05-13,Standard Class
CA-2018-160276,2018-04-08,Standard Class
CA-2018-132983,2018-05-03,Standard Class
CA-2020-145709,2020-10-08,Standard Class
CA-2021-133928,2021-06-17,Standard Class
CA-2020-168032,2020-02-03,Standard Class
CA-2019-143616,2019-09-29,Second Class
US-2019-168704,2019-04-17,Standard Class
CA-2021-143252,2021-12-24,Standard Class
CA-2020-102134,2020-03-19,Standard Class
CA-2021-130036,2021-08-27,Same Day
CA-2019-134117,2019-12-19,Second Class
CA-2018-130918,2018-08-24,Second Class
CA-2020-159023,2020-11-05,First Class
CA-2021-111717,2021-10-16,Standard Class
CA-2018-154592,2018-12-08,First Class
CA-2018-128622,2018-11-17,Second Class
CA-2021-148355,2021-12-28,Standard Class
CA-2018-132913,2018-12-26,First Class
CA-2021-150910,2021-12-28,Standard Class
CA-2018-156790,2018-08-10,Second Class
CA-2018-126480,2018-09-24,Standard Class
CA-2021-105620,2021-12-28,First Class
CA-2021-150266,2021-11-30,Standard Class
CA-2020-157280,2020-11-07,First Class
CA-2021-106691,2021-11-12,Standard Class
CA-2020-134180,2020-11-07,Standard Class
CA-2018-166730,2019-01-01,First Class
CA-2021-157469,2021-12-07,Standard Class
CA-2021-122308,2021-03-28,Standard Class
US-2018-149034,2018-11-21,First Class
CA-2021-159226,2021-04-27,Second Class
CA-2021-156622,2021-11-26,First Class
CA-2018-119529,2018-11-05,Second Class
CA-2019-150413,2019-10-24,Second Class
CA-2018-108182,2018-02-10,Second Class
CA-2020-110898,2020-03-12,Standard Class
CA-2019-123092,2019-12-07,Standard Class
US-2019-128587,2019-12-30,Standard Class
US-2021-139577,2021-10-06,Standard Class
CA-2021-159100,2021-10-21,Standard Class
CA-2018-109043,2018-08-17,First Class
US-2021-116491,2021-11-13,First Class
CA-2021-122763,2021-03-20,Same Day
CA-2021-137785,2021-05-17,Standard Class
CA-2018-133389,2018-06-22,Same Day
CA-2018-103807,2018-12-09,Standard Class
CA-2019-102855,2019-04-06,Same Day
CA-2021-107825,2021-11-18,Same Day
CA-2021-106047,2021-07-18,Standard Class
CA-2021-127803,2021-05-23,Standard Class
CA-2019-137071,2019-12-21,First Class
CA-2020-121447,2020-02-22,First Class
CA-2021-143084,2021-03-22,Standard Class
CA-2020-131639,2020-12-23,Standard Class
CA-2020-161361,2020-03-28,Second Class
CA-2018-100706,2018-12-18,Second Class
CA-2019-129525,2019-11-20,Standard Class
US-2020-141880,2020-08-23,First Class
CA-2019-165799,2019-07-02,First Class
CA-2020-102127,2020-07-02,Standard Class
US-2020-152415,2020-09-22,Standard Class
CA-2018-138198,2018-07-23,Standard Class
CA-2021-128041,2021-09-01,Same Day
CA-2021-105823,2021-06-26,Standard Class
CA-2018-152268,2018-09-07,Standard Class
CA-2019-148873,2019-10-05,Standard Class
CA-2019-166492,2019-04-10,First Class
CA-2021-157420,2021-11-21,Same Day
CA-2020-117121,2020-12-21,Standard Class
CA-2018-138177,2018-09-24,Standard Class
CA-2018-114335,2018-10-03,Standard Class
CA-2019-168760,2019-09-26,Second Class
CA-2020-168830,2020-11-13,Standard Class
CA-2021-137463,2021-12-20,Second Class
CA-2018-124513,2018-09-25,Standard Class
CA-2019-165554,2019-05-22,Standard Class
CA-2018-141838,2018-03-31,Second Class
CA-2021-117009,2021-09-28,Standard Class
CA-2019-128993,2019-09-17,Second Class
CA-2019-160227,2019-11-04,First Class
CA-2019-149097,2019-10-24,Standard Class
CA-2020-132304,2020-06-18,Standard Class
CA-2019-136420,2019-11-21,First Class
CA-2020-101623,2020-03-06,Standard Class
US-2018-151015,2018-10-20,Standard Class
CA-2021-152968,2021-05-30,Standard Class
CA-2020-150077,2020-02-10,Standard Class
CA-2020-106278,2020-09-05,Second Class
CA-2021-147550,2021-12-05,First Class
CA-2019-136105,2019-06-16,Standard Class
CA-2020-142524,2020-09-08,Standard Class
CA-2018-136336,2018-04-26,Standard Class
US-2019-136259,2019-11-08,First Class
US-2018-124625,2018-11-07,Standard Class
CA-2020-108105,2020-02-23,Standard Class
CA-2021-166898,2021-09-13,Second Class
CA-2021-169005,2021-11-06,Standard Class
CA-2019-104038,2019-02-08,First Class
CA-2020-126102,2020-09-12,Second Class
CA-2020-143406,2020-09-30,Standard Class
CA-2019-150308,2019-12-20,Standard Class
CA-2020-131093,2020-09-20,Second Class
US-2021-148831,2021-10-15,First Class
CA-2019-162950,2019-07-03,Second Class
US-2019-132836,2019-06-05,Standard Class
US-2018-158365,2018-04-17,Standard Class
CA-2021-152933,2021-10-16,Standard Class
CA-2019-163181,2019-11-12,Standard Class
CA-2019-132941,2019-05-28,First Class
CA-2018-132010,2018-10-15,First Class
CA-2020-135461,2020-02-10,Second Class
CA-2021-153045,2021-01-24,Second Class
US-2020-155971,2020-06-12,Standard Class
CA-2021-122007,2021-03-20,Second Class
CA-2021-162250,2021-11-24,Same Day
US-2020-158288,2020-11-28,Second Class
CA-2020-128916,2020-08-20,Second Class
CA-2019-157028,2019-12-03,Standard Class
CA-2021-112473,2021-06-01,Standard Class
US-2021-147655,2021-09-05,First Class
CA-2020-130911,2020-03-26,Second Class
CA-2021-100055,2021-06-01,Standard Class
CA-2019-157805,2019-09-04,Standard Class
CA-2020-124254,2020-04-17,Standard Class
CA-2018-123400,2018-02-09,Standard Class
CA-2018-106971,2018-09-08,Standard Class
CA-2021-123029,2021-10-02,Second Class
CA-2020-139409,2020-09-07,First Class
US-2021-166688,2021-05-26,Standard Class
CA-2019-126970,2019-09-24,Standard Class
US-2020-165505,2020-01-27,Standard Class
US-2018-157070,2018-06-06,Standard Class
US-2019-106873,2019-09-29,Second Class
CA-2020-132990,2020-08-03,Second Class
CA-2018-102645,2018-01-28,Standard Class
CA-2018-134215,2018-08-08,Standard Class
CA-2020-118934,2020-08-14,Standard Class
CA-2020-160108,2020-12-12,Standard Class
CA-2019-164007,2019-06-12,Standard Class
CA-2020-100300,2020-06-26,Second Class
CA-2020-140571,2020-03-19,Standard Class
US-2020-155768,2020-12-01,Same Day
CA-2021-119424,2021-06-14,Second Class
CA-2020-118178,2020-03-24,Standard Class
CA-2020-166618,2020-11-18,Standard Class
CA-2021-156776,2021-08-11,Standard Class
US-2019-130512,2019-08-25,Standard Class
CA-2019-141810,2019-11-07,Standard Class
CA-2018-146843,2018-12-06,Standard Class
CA-2018-103310,2018-05-15,Standard Class
CA-2020-152688,2020-10-20,First Class
CA-2020-153836,2020-11-03,Standard Class
CA-2020-104689,2020-12-05,Standard Class
CA-2020-146423,2020-04-21,Same Day
CA-2021-140781,2021-08-07,Standard Class
CA-2021-141747,2021-08-08,Second Class
CA-2021-142776,2021-12-14,Second Class
CA-2019-167479,2019-03-19,Standard Class
CA-2018-144071,2018-12-15,Standard Class
US-2021-120908,2021-10-02,First Class
CA-2020-152646,2020-11-26,Standard Class
CA-2021-103765,2021-11-30,Standard Class
US-2021-118157,2021-11-17,First Class
US-2019-164238,2019-08-20,Standard Class
CA-2021-103212,2021-10-14,First Class
CA-2021-121160,2021-11-04,Same Day
CA-2021-140515,2021-03-24,Standard Class
CA-2018-153619,2018-11-03,Same Day
CA-2021-133718,2021-07-26,First Class
CA-2018-148383,2018-12-31,Standard Class
CA-2020-126732,2020-09-06,Standard Class
CA-2021-138156,2021-02-14,First Class
CA-2021-110310,2021-11-02,Standard Class
CA-2018-113271,2018-07-14,Standard Class
CA-2021-130106,2021-05-26,Standard Class
CA-2020-127761,2020-11-14,Standard Class
CA-2020-105354,2020-12-06,Standard Class
CA-2021-155712,2021-03-08,Standard Class
CA-2021-102309,2021-09-25,Second Class
CA-2018-168368,2018-02-15,Second Class
CA-2021-167976,2021-11-14,Second Class
CA-2021-111388,2021-09-02,Same Day
CA-2019-124499,2019-10-13,Standard Class
US-2021-128118,2021-12-01,Standard Class
CA-2018-125759,2018-02-09,First Class
CA-2019-151869,2019-09-25,Same Day
US-2021-102183,2021-08-28,Standard Class
CA-2020-100510,2020-05-17,Standard Class
CA-2021-146983,2021-09-06,Standard Class
US-2018-134054,2018-10-10,Same Day
CA-2020-113236,2020-05-29,Second Class
CA-2021-122539,2021-12-05,Standard Class
CA-2020-166772,2020-09-24,Standard Class
US-2021-152898,2021-09-15,Standard Class
CA-2020-160486,2021-01-04,Standard Class
CA-2021-102218,2021-09-04,Second Class
CA-2018-161032,2018-11-23,Standard Class
CA-2019-102778,2019-11-24,First Class
CA-2021-154011,2021-06-26,Standard Class
US-2021-165456,2021-12-03,First Class
CA-2018-111857,2018-04-26,Second Class
CA-2018-163650,2018-09-25,First Class
CA-2021-124114,2021-03-02,Same Day
US-2021-116505,2021-11-21,Second Class
CA-2021-161340,2021-06-01,Standard Class
US-2019-163433,2019-04-22,Second Class
CA-2019-137603,2019-09-24,Standard Class
CA-2018-128237,2018-03-30,Standard Class
US-2020-102141,2020-08-31,Standard Class
CA-2021-148642,2021-03-12,Standard Class
CA-2019-111948,2019-11-11,Same Day
CA-2020-161907,2020-04-09,Standard Class
CA-2021-124940,2021-02-26,Standard Class
US-2021-108343,2021-07-25,Standard Class
US-2020-111563,2020-11-08,Standard Class
CA-2021-121853,2021-09-29,Standard Class
US-2021-130687,2021-09-10,First Class
CA-2019-164497,2019-11-30,First Class
US-2019-153283,2019-11-18,Standard Class
CA-2020-108056,2020-10-03,Standard Class
CA-2021-127726,2021-09-13,Second Class
CA-2021-110198,2021-05-02,First Class
CA-2021-130715,2021-09-20,Standard Class
CA-2018-155264,2018-10-22,Second Class
CA-2020-119123,2020-03-18,Standard Class
CA-2021-109085,2021-02-20,First Class
CA-2020-114860,2020-12-28,Standard Class
CA-2020-159009,2020-09-27,Standard Class
CA-2021-148411,2021-09-26,First Class
CA-2019-110324,2019-12-05,Standard Class
CA-2020-168046,2020-01-28,Second Class
CA-2021-111591,2021-03-25,Standard Class
US-2018-166828,2018-08-25,First Class
CA-2018-108147,2018-06-13,Standard Class
CA-2020-154998,2020-04-09,First Class
CA-2021-113460,2021-11-09,Second Class
CA-2019-111339,2019-05-31,First Class
CA-2021-102820,2021-05-11,Standard Class
CA-2020-149671,2020-06-09,Standard Class
CA-2019-126347,2019-12-19,Second Class
CA-2021-108756,2021-12-29,Standard Class
CA-2021-155362,2021-12-21,Standard Class
CA-2020-117625,2020-05-15,Standard Class
CA-2018-154158,2018-12-27,Second Class
CA-2021-100433,2021-08-16,Standard Class
CA-2021-163097,2021-08-31,Standard Class
US-2021-127292,2021-01-23,Standard Class
CA-2019-163734,2019-06-24,Standard Class
CA-2021-162474,2021-03-16,First Class
CA-2019-130848,2019-10-25,Same Day
CA-2018-125997,2018-09-23,First Class
CA-2020-103128,2020-11-15,Standard Class
CA-2019-167696,2019-09-21,Standard Class
CA-2018-159814,2018-06-28,Standard Class
CA-2020-105459,2020-08-17,Second Class
CA-2021-141663,2021-04-17,Standard Class
CA-2018-152618,2018-03-17,First Class
CA-2021-162789,2021-09-24,Second Class
US-2021-110149,2021-12-13,First Class
CA-2020-108959,2020-03-14,Second Class
CA-2019-164777,2019-01-29,First Class
CA-2020-132017,2020-09-27,First Class
CA-2019-127824,2019-10-22,Standard Class
CA-2018-148285,2018-11-01,Standard Class
CA-2021-152926,2021-10-04,Second Class
CA-2018-145254,2018-07-27,Standard Class
CA-2018-116246,2018-09-17,Second Class
CA-2020-160479,2020-09-20,Standard Class
CA-2018-167486,2018-12-01,Standard Class
CA-2018-152100,2018-05-16,Standard Class
CA-2019-166219,2019-09-01,Standard Class
CA-2019-111864,2019-06-19,Same Day
CA-2019-119627,2019-08-23,Standard Class
CA-2019-160787,2019-09-25,Same Day
CA-2021-107853,2021-05-31,Standard Class
CA-2021-126144,2021-08-05,Standard Class
US-2018-154655,2018-10-17,Standard Class
CA-2018-100391,2018-05-29,Standard Class
CA-2018-165477,2018-12-31,Second Class
CA-2021-165904,2021-04-11,Standard Class
CA-2019-104052,2019-03-02,First Class
CA-2019-168277,2019-06-03,Standard Class
CA-2020-158617,2020-09-28,Standard Class
CA-2021-136882,2021-06-03,Standard Class
US-2020-148957,2020-09-23,Standard Class
CA-2018-140032,2018-09-13,Standard Class
CA-2021-145506,2021-06-07,Standard Class
CA-2019-129546,2019-10-05,Standard Class
CA-2020-140977,2020-06-19,Second Class
CA-2021-151855,2021-06-03,Standard Class
CA-2018-138240,2018-10-14,Standard Class
CA-2018-101833,2018-11-22,Second Class
CA-2018-100867,2018-10-24,Standard Class
US-2021-109610,2021-11-30,Second Class
CA-2018-156545,2018-03-03,First Class
CA-2018-109127,2018-12-25,Standard Class
CA-2020-126858,2020-11-23,Standard Class
CA-2021-102925,2021-11-10,Second Class
CA-2019-100818,2019-06-05,Second Class
CA-2018-126193,2018-09-14,Standard Class
CA-2021-150504,2021-11-12,Standard Class
CA-2019-158351,2019-06-24,Second Class
CA-2018-122679,2018-07-28,Standard Class
CA-2020-164770,2020-12-04,Second Class
CA-2021-130505,2021-10-12,Same Day
US-2021-125213,2021-12-13,First Class
CA-2019-156566,2019-10-04,First Class
US-2020-102232,2020-08-11,Standard Class
CA-2021-111738,2021-01-07,Standard Class
CA-2021-163188,2021-11-07,Same Day
CA-2020-105207,2020-01-08,Standard Class
US-2020-123610,2020-05-16,Standard Class
CA-2021-118213,2021-11-07,First Class
CA-2020-149237,2020-05-30,Standard Class
US-2019-158589,2019-11-24,Standard Class
CA-2020-101329,2020-04-29,Standard Class
CA-2020-113607,2020-10-18,Standard Class
CA-2018-149104,2018-04-07,Second Class
CA-2020-105263,2020-08-11,Standard Class
CA-2018-130575,2018-12-16,First Class
CA-2021-142461,2021-06-03,Second Class
CA-2020-125220,2020-10-19,Standard Class
CA-2018-100293,2018-03-18,Standard Class
CA-2018-154165,2018-02-24,Standard Class
CA-2019-123939,2019-08-26,Second Class
US-2021-104451,2021-05-12,Second Class
CA-2020-101189,2020-02-09,Standard Class
CA-2018-169446,2018-12-25,Standard Class
CA-2021-156958,2021-12-06,First Class
CA-2021-101637,2021-03-25,Same Day
CA-2021-111759,2021-07-12,Standard Class
CA-2021-102729,2021-10-31,Standard Class
CA-2020-116596,2020-10-31,Standard Class
CA-2021-124191,2021-06-14,Second Class
CA-2020-148747,2020-09-27,First Class
US-2021-169488,2021-09-09,First Class
CA-2019-135727,2019-05-16,Second Class
CA-2019-135251,2019-08-10,Standard Class
CA-2018-166590,2018-11-02,Standard Class
CA-2020-131744,2020-06-20,Second Class
CA-2019-160864,2019-05-06,First Class
CA-2019-147690,2019-11-14,Standard Class
CA-2019-163923,2019-06-03,Standard Class
CA-2020-125724,2020-09-27,Standard Class
CA-2019-111612,2019-12-02,Standard Class
CA-2019-156853,2019-12-05,Second Class
CA-2018-103086,2018-10-19,Second Class
CA-2020-129280,2020-05-05,First Class
CA-2019-161242,2019-06-08,Standard Class
CA-2018-130428,2018-03-31,Same Day
CA-2021-104388,2021-07-07,First Class
CA-2019-113131,2019-09-24,Same Day
CA-2019-148495,2019-08-13,Same Day
CA-2019-143147,2019-05-28,Second Class
CA-2021-152975,2021-09-16,First Class
CA-2020-107475,2020-06-11,Standard Class
CA-2021-116127,2021-06-27,Second Class
CA-2021-132584,2021-08-27,First Class
CA-2020-160598,2020-08-28,First Class
CA-2020-108630,2020-11-18,Same Day
US-2021-129203,2021-04-22,Standard Class
CA-2021-110940,2021-07-28,Standard Class
CA-2018-119172,2018-05-15,Standard Class
US-2020-105452,2020-08-01,Standard Class
CA-2021-108931,2021-09-19,Standard Class
CA-2021-104619,2021-01-29,Standard Class
CA-2019-149517,2019-09-23,Standard Class
CA-2019-116841,2019-04-18,Standard Class
CA-2021-107797,2021-05-11,Second Class
CA-2020-117604,2020-09-09,Standard Class
CA-2018-130155,2018-05-22,First Class
CA-2020-129861,2020-06-23,Standard Class
CA-2019-138625,2019-11-05,First Class
US-2021-122672,2021-11-09,Standard Class
CA-2021-117128,2021-12-08,Second Class
CA-2020-130638,2020-05-19,Second Class
CA-2021-144365,2021-10-30,Standard Class
CA-2020-110086,2020-09-22,Standard Class
CA-2018-128524,2018-11-13,First Class
CA-2020-140256,2020-08-29,Standard Class
CA-2021-160633,2021-11-21,Standard Class
CA-2018-115133,2018-09-30,Standard Class
CA-2021-137449,2021-06-30,First Class
CA-2021-103520,2021-09-25,First Class
CA-2018-139283,2018-11-27,Standard Class
CA-2018-118192,2018-01-18,Standard Class
CA-2020-168844,2020-06-06,Standard Class
CA-2021-154809,2021-02-17,Standard Class
CA-2018-151330,2018-10-17,First Class
CA-2018-124702,2018-11-25,Standard Class
US-2021-125808,2021-11-15,Second Class
CA-2019-116638,2019-01-31,Second Class
CA-2018-104563,2018-03-12,Standard Class
US-2021-107979,2021-06-13,Standard Class
CA-2018-150518,2018-11-24,Standard Class
CA-2020-107104,2020-11-30,Standard Class
CA-2021-161893,2021-01-27,Standard Class
CA-2018-156160,2018-09-29,Standard Class
CA-2018-100860,2018-03-30,Second Class
CA-2020-160717,2020-06-11,Standard Class
CA-2021-132619,2021-09-05,Standard Class
US-2019-120957,2019-12-07,Same Day
CA-2021-157448,2021-11-20,Standard Class
CA-2020-126270,2020-04-27,Standard Class
CA-2021-145275,2021-04-06,Standard Class
CA-2019-133396,2019-08-15,First Class
US-2021-140312,2021-11-19,Standard Class
CA-2020-114867,2020-12-28,Standard Class
US-2018-164644,2018-07-24,Second Class
CA-2020-137393,2020-05-10,Standard Class
US-2018-120175,2018-12-03,Standard Class
CA-2020-144785,2020-04-23,Standard Class
CA-2019-130113,2019-12-31,Standard Class
CA-2021-122770,2021-12-18,Standard Class
CA-2021-118668,2021-01-04,Second Class
CA-2021-116498,2021-06-03,Standard Class
US-2021-130603,2021-10-06,Standard Class
US-2021-135986,2021-06-27,Standard Class
CA-2021-140536,2021-04-05,First Class
CA-2019-130183,2019-11-17,Standard Class
CA-2019-107902,2019-09-02,Standard Class
CA-2021-130148,2021-09-28,Second Class
US-2020-151260,2020-12-14,First Class
CA-2018-144281,2018-06-15,Second Class
CA-2020-122511,2020-03-11,Same Day
CA-2021-154116,2021-12-19,Standard Class
CA-2020-105291,2020-11-04,Standard Class
CA-2021-147032,2021-08-04,Standard Class
CA-2021-125990,2021-10-23,Standard Class
CA-2020-161746,2020-10-27,Standard Class
CA-2018-114251,2018-11-10,Standard Class
CA-2020-116379,2020-11-12,Standard Class
US-2020-144477,2020-08-14,Second Class
CA-2020-108210,2020-05-31,Same Day
CA-2021-166835,2021-11-14,Second Class
CA-2020-119641,2020-09-26,Standard Class
CA-2020-105781,2020-02-20,Standard Class
CA-2018-101364,2018-12-26,Standard Class
CA-2019-117898,2019-12-11,Standard Class
CA-2021-142293,2021-09-20,First Class
CA-2021-167395,2021-12-04,First Class
CA-2018-111962,2018-10-04,Standard Class
CA-2021-124261,2021-11-19,Standard Class
CA-2018-114321,2018-08-25,Standard Class
CA-2018-128062,2018-11-22,Second Class
US-2019-100069,2019-07-03,Standard Class
CA-2021-129294,2021-03-21,Standard Class
CA-2019-117086,2019-11-12,Standard Class
CA-2021-131303,2021-12-02,Standard Class
CA-2020-137127,2020-06-22,Standard Class
CA-2021-141782,2021-01-25,Standard Class
CA-2021-137505,2021-11-24,Same Day
US-2018-140914,2018-11-15,Standard Class
CA-2020-158358,2020-03-08,Standard Class
CA-2020-113390,2020-10-15,Standard Class
US-2020-158680,2020-07-02,First Class
CA-2021-113705,2021-03-29,Second Class
CA-2020-146913,2020-11-05,Standard Class
